time,addr,comp,asn,statType,trackinstance,trackowner,length,frameType,slotOffset,frequency,l2Src,rssi,lqi,crc,queuePos,ACK_RX
"2017-04-07 10:15:03,522",1162,9,88711,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03dab868,189,64,1,0,0
"2017-04-07 10:15:03,523",8772,9,88711,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03dab868,189,64,1,0,0
"2017-04-07 10:15:04,783",8772,9,88756,4,4,054332ff03dab868,70,IEEE154_TYPE_DATA,45,16,054332ff03d8c280,195,24,1,1,1
"2017-04-07 10:15:05,867",c280,9,88792,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03da8772,194,64,1,0,0
"2017-04-07 10:15:06,467",b868,9,88811,4,3,054332ff03da8772,89,IEEE154_TYPE_DATA,100,16,054332ff03da8772,188,58,1,1,1
"2017-04-07 10:15:07,066",c280,9,88832,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,121,16,054332ff03dab868,165,20,1,0,0
"2017-04-07 10:15:07,068",b381,9,88832,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,121,16,054332ff03dab868,187,18,1,1,0
"2017-04-07 10:15:07,070",1162,9,88832,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,121,16,054332ff03dab868,190,20,1,0,0
"2017-04-07 10:15:07,071",8772,9,88832,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,121,16,054332ff03dab868,189,114,1,0,0
"2017-04-07 10:15:07,671",b868,9,88852,4,4,054332ff03dab868,70,IEEE154_TYPE_DATA,141,16,054332ff03da8772,188,25,1,0,1
"2017-04-07 10:15:09,625",b868,9,88914,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,0,16,054332ff03d9b381,186,0,1,0,0
"2017-04-07 10:15:09,627",1162,9,88914,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,0,16,054332ff03d9b381,182,20,1,0,0
"2017-04-07 10:15:09,627",8772,9,88914,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,0,16,054332ff03d9b381,174,20,1,0,0
"2017-04-07 10:15:09,923",b868,9,88927,4,3,054332ff03d9b381,89,IEEE154_TYPE_DATA,13,16,054332ff03d9b381,186,58,1,0,1
"2017-04-07 10:15:10,736",8772,9,88954,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03d8c280,195,15,1,0,0
"2017-04-07 10:15:10,737",b381,9,88954,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff02dc1162,182,65,1,0,0
"2017-04-07 10:15:10,743",b868,9,88954,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff02dc1162,189,205,1,0,0
"2017-04-07 10:15:11,967",8772,9,88995,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03d9b381,174,15,1,0,0
"2017-04-07 10:15:11,968",b868,9,88995,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03d9b381,186,205,1,0,0
"2017-04-07 10:15:11,969",1162,9,88995,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03d9b381,182,15,1,1,0
"2017-04-07 10:15:14,133",8772,9,89066,4,3,054332ff02dc1162,89,IEEE154_TYPE_DATA,152,16,054332ff02dc1162,189,69,1,1,1
"2017-04-07 10:15:14,402",b381,9,89076,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03dab868,187,65,1,0,0
"2017-04-07 10:15:14,404",1162,9,89076,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03dab868,190,65,1,0,0
"2017-04-07 10:15:15,964",b868,9,89128,4,3,054332ff02dc1162,89,IEEE154_TYPE_DATA,11,16,054332ff03da8772,188,58,1,0,1
"2017-04-07 10:15:18,069",c280,9,89198,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,81,16,054332ff03da8772,193,20,1,1,0
"2017-04-07 10:15:18,070",b381,9,89198,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,81,16,054332ff03da8772,174,187,1,0,0
"2017-04-07 10:15:18,071",b868,9,89198,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,81,16,054332ff03da8772,188,52,1,0,0
"2017-04-07 10:15:18,072",1162,9,89198,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,81,16,054332ff03da8772,189,172,1,0,0
"2017-04-07 10:15:19,123",8772,9,89233,4,3,054332ff03d8c280,89,IEEE154_TYPE_DATA,116,16,054332ff03d8c280,195,69,1,0,1
"2017-04-07 10:15:19,272",b868,9,89238,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff02dc1162,189,15,1,0,0
"2017-04-07 10:15:19,273",b381,9,89238,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff02dc1162,182,15,1,0,0
"2017-04-07 10:15:20,505",b868,9,89279,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03d8c280,165,15,1,0,0
"2017-04-07 10:15:20,508",8772,9,89279,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03d8c280,195,191,1,1,0
"2017-04-07 10:15:20,745",b868,9,89287,4,3,054332ff03d8c280,89,IEEE154_TYPE_DATA,170,16,054332ff03da8772,188,58,1,0,1
"2017-04-07 10:15:22,938",c280,9,89360,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03da8772,193,0,1,0,0
"2017-04-07 10:15:26,605",c280,9,89482,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03dab868,165,0,1,0,0
"2017-04-07 10:15:26,606",1162,9,89482,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03dab868,189,15,1,0,0
"2017-04-07 10:15:26,607",b381,9,89482,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03dab868,186,15,1,0,0
"2017-04-07 10:15:26,608",8772,9,89482,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03dab868,189,65,1,0,0
"2017-04-07 10:15:29,041",b381,9,89563,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff02dc1162,182,15,1,1,0
"2017-04-07 10:15:29,042",8772,9,89563,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff02dc1162,189,65,1,0,0
"2017-04-07 10:15:29,042",b868,9,89563,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff02dc1162,189,191,1,0,0
"2017-04-07 10:15:30,635",b868,9,89616,4,4,054332ff03dab868,90,IEEE154_TYPE_DATA,93,16,054332ff03d9b381,186,140,1,0,1
"2017-04-07 10:15:31,473",1162,9,89644,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03da8772,189,15,1,0,0
"2017-04-07 10:15:31,477",b381,9,89644,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03da8772,174,64,1,0,0
"2017-04-07 10:15:31,479",b868,9,89644,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03da8772,188,0,1,0,0
"2017-04-07 10:15:35,145",b868,9,89766,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,40,16,054332ff02dc1162,190,0,1,0,0
"2017-04-07 10:15:35,148",8772,9,89766,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,40,16,054332ff02dc1162,189,151,1,1,0
"2017-04-07 10:15:36,978",b868,9,89826,4,3,054332ff03da8772,89,IEEE154_TYPE_DATA,100,16,054332ff03da8772,188,58,1,1,1
"2017-04-07 10:15:37,582",8772,9,89847,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff02dc1162,189,65,1,0,0
"2017-04-07 10:15:40,432",b868,9,89942,4,3,054332ff03d9b381,89,IEEE154_TYPE_DATA,13,16,054332ff03d9b381,186,58,1,1,1
"2017-04-07 10:15:41,243",1162,9,89969,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,40,16,054332ff03dab868,189,172,1,0,0
"2017-04-07 10:15:41,245",c280,9,89969,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,40,16,054332ff03dab868,165,151,1,0,0
"2017-04-07 10:15:41,245",b381,9,89969,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,40,16,054332ff03dab868,186,187,1,0,0
"2017-04-07 10:15:41,247",8772,9,89969,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,40,16,054332ff03dab868,189,114,1,0,0
"2017-04-07 10:15:42,475",1162,9,90010,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03da8772,189,15,1,0,0
"2017-04-07 10:15:42,476",b381,9,90010,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03da8772,174,15,1,0,0
"2017-04-07 10:15:42,477",b868,9,90010,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03da8772,188,0,1,0,0
"2017-04-07 10:15:44,285",b868,9,90070,4,4,054332ff03dab868,90,IEEE154_TYPE_DATA,141,16,054332ff03da8772,188,140,1,0,1
"2017-04-07 10:15:44,643",8772,9,90081,4,3,054332ff02dc1162,89,IEEE154_TYPE_DATA,152,16,054332ff02dc1162,189,69,1,0,1
"2017-04-07 10:15:44,911",b868,9,90091,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03d9b381,186,0,1,0,0
"2017-04-07 10:15:44,914",8772,9,90091,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03d9b381,174,255,1,1,0
"2017-04-07 10:15:44,917",1162,9,90091,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03d9b381,182,65,1,0,0
"2017-04-07 10:15:46,476",b868,9,90143,4,3,054332ff02dc1162,89,IEEE154_TYPE_DATA,11,16,054332ff03da8772,188,58,1,0,1
"2017-04-07 10:15:47,351",8772,9,90172,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff02dc1162,189,65,1,0,0
"2017-04-07 10:15:47,355",b868,9,90172,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff02dc1162,189,255,1,0,0
"2017-04-07 10:15:47,356",b381,9,90172,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff02dc1162,182,15,1,0,0
"2017-04-07 10:15:48,577",8772,9,90213,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03dab868,189,65,1,0,0
"2017-04-07 10:15:48,580",b381,9,90213,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03dab868,186,15,1,0,0
"2017-04-07 10:15:48,581",1162,9,90213,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03dab868,189,65,1,0,0
"2017-04-07 10:15:49,631",8772,9,90248,4,3,054332ff03d8c280,89,IEEE154_TYPE_DATA,116,16,054332ff03d8c280,195,69,1,0,1
"2017-04-07 10:15:51,012",1162,9,90294,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03da8772,189,65,1,0,0
"2017-04-07 10:15:51,013",b381,9,90294,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03da8772,174,15,1,0,0
"2017-04-07 10:15:51,015",b868,9,90294,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03da8772,188,255,1,0,0
"2017-04-07 10:15:51,017",c280,9,90294,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03da8772,194,65,1,0,0
"2017-04-07 10:15:51,253",b868,9,90302,4,3,054332ff03d8c280,89,IEEE154_TYPE_DATA,170,16,054332ff03da8772,188,58,1,0,1
"2017-04-07 10:15:52,335",b868,9,90335,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,0,16,054332ff03da8772,188,69,1,0,0
"2017-04-07 10:15:52,337",b381,9,90335,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,0,16,054332ff03da8772,174,187,1,0,0
"2017-04-07 10:15:52,338",1162,9,90335,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,0,16,054332ff03da8772,189,172,1,1,0
"2017-04-07 10:15:52,341",c280,9,90335,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,0,16,054332ff03da8772,194,151,1,1,0
"2017-04-07 10:15:53,447",8772,9,90375,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,40,16,054332ff03d8c280,195,151,1,0,0
"2017-04-07 10:15:53,614",8772,9,90380,4,4,054332ff03dab868,70,IEEE154_TYPE_DATA,45,16,054332ff03d8c280,195,24,1,0,1
"2017-04-07 10:15:54,681",b868,9,90416,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03d8c280,165,15,1,0,0
"2017-04-07 10:15:54,683",8772,9,90416,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03d8c280,195,0,1,1,0
"2017-04-07 10:15:55,883",b381,9,90456,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff02dc1162,182,15,1,0,0
"2017-04-07 10:15:55,885",b868,9,90456,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff02dc1162,189,15,1,0,0
"2017-04-07 10:15:55,887",8772,9,90456,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff02dc1162,189,0,1,1,0
"2017-04-07 10:15:56,395",8772,9,90473,4,4,054332ff03dab868,70,IEEE154_TYPE_DATA,138,16,054332ff02dc1162,189,24,1,1,1
"2017-04-07 10:15:56,484",b868,9,90476,4,4,054332ff03dab868,70,IEEE154_TYPE_DATA,141,16,054332ff03da8772,188,25,1,0,1
"2017-04-07 10:15:57,115",b868,9,90497,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03d9b381,186,0,1,0,0
"2017-04-07 10:15:57,117",8772,9,90497,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03d9b381,174,64,1,1,0
"2017-04-07 10:15:57,120",1162,9,90497,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03d9b381,182,64,1,0,0
"2017-04-07 10:15:59,549",8772,9,90578,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03dab868,189,64,1,1,0
"2017-04-07 10:15:59,552",b381,9,90578,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03dab868,186,15,1,0,0
"2017-04-07 10:15:59,553",1162,9,90578,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03dab868,189,64,1,0,0
"2017-04-07 10:16:00,780",c280,9,90619,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03da8772,194,64,1,0,0
"2017-04-07 10:16:00,782",1162,9,90619,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03da8772,189,64,1,0,0
"2017-04-07 10:16:00,783",b868,9,90619,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03da8772,188,0,1,0,0
"2017-04-07 10:16:00,784",b381,9,90619,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03da8772,174,15,1,0,0
"2017-04-07 10:16:02,587",b868,9,90679,4,4,054332ff03dab868,70,IEEE154_TYPE_DATA,141,16,054332ff03da8772,188,25,1,0,1
"2017-04-07 10:16:04,540",b381,9,90741,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,0,16,054332ff02dc1162,182,187,1,0,0
"2017-04-07 10:16:04,540",b868,9,90741,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,0,16,054332ff02dc1162,189,0,1,0,0
"2017-04-07 10:16:04,541",8772,9,90741,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,0,16,054332ff02dc1162,189,20,1,0,0
"2017-04-07 10:16:06,885",b868,9,90822,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff02dc1162,189,15,1,0,0
"2017-04-07 10:16:06,889",8772,9,90822,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03d8c280,195,15,1,1,0
"2017-04-07 10:16:07,488",b868,9,90841,4,3,054332ff03da8772,89,IEEE154_TYPE_DATA,100,16,054332ff03da8772,188,58,1,0,1
"2017-04-07 10:16:10,640",1162,9,90944,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03da8772,189,0,1,0,0
"2017-04-07 10:16:10,642",b868,9,90944,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03da8772,188,230,1,1,0
"2017-04-07 10:16:10,642",b381,9,90944,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03da8772,174,15,1,1,0
"2017-04-07 10:16:10,645",c280,9,90944,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03da8772,194,64,1,0,0
"2017-04-07 10:16:10,943",b868,9,90957,4,3,054332ff03d9b381,89,IEEE154_TYPE_DATA,13,16,054332ff03d9b381,186,58,1,1,1
"2017-04-07 10:16:11,752",8772,9,90984,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03dab868,189,65,1,0,0
"2017-04-07 10:16:11,754",1162,9,90984,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03dab868,189,0,1,0,0
"2017-04-07 10:16:11,755",c280,9,90984,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03dab868,165,64,1,0,0
"2017-04-07 10:16:12,986",c280,9,91025,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,81,16,054332ff03dab868,165,20,1,0,0
"2017-04-07 10:16:12,988",8772,9,91025,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,81,16,054332ff03dab868,189,114,1,0,0
"2017-04-07 10:16:12,988",1162,9,91025,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,81,16,054332ff03dab868,189,20,1,0,0
"2017-04-07 10:16:12,990",b381,9,91025,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,81,16,054332ff03dab868,187,187,1,0,0
"2017-04-07 10:16:15,150",8772,9,91096,4,3,054332ff02dc1162,89,IEEE154_TYPE_DATA,152,16,054332ff02dc1162,189,69,1,0,1
"2017-04-07 10:16:15,419",b868,9,91106,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff02dc1162,190,0,1,0,0
"2017-04-07 10:16:15,425",b381,9,91106,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff02dc1162,182,15,1,0,0
"2017-04-07 10:16:15,436",8772,9,91106,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff02dc1162,189,176,1,1,0
"2017-04-07 10:16:16,984",b868,9,91158,4,3,054332ff02dc1162,89,IEEE154_TYPE_DATA,11,16,054332ff03da8772,188,58,1,0,1
"2017-04-07 10:16:17,859",8772,9,91187,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03d8c280,195,65,1,0,0
"2017-04-07 10:16:19,087",b868,9,91228,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03d9b381,186,176,1,0,0
"2017-04-07 10:16:19,088",8772,9,91228,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03d9b381,174,65,1,0,0
"2017-04-07 10:16:19,088",1162,9,91228,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03d9b381,182,65,1,0,0
"2017-04-07 10:16:20,142",8772,9,91263,4,3,054332ff03d8c280,89,IEEE154_TYPE_DATA,116,16,054332ff03d8c280,195,69,1,1,1
"2017-04-07 10:16:20,292",b381,9,91268,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,121,16,054332ff03da8772,174,187,1,0,0
"2017-04-07 10:16:20,293",1162,9,91268,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,121,16,054332ff03da8772,189,172,1,0,0
"2017-04-07 10:16:20,295",b868,9,91268,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,121,16,054332ff03da8772,188,52,1,0,0
"2017-04-07 10:16:21,763",b868,9,91317,4,3,054332ff03d8c280,89,IEEE154_TYPE_DATA,170,16,054332ff03da8772,188,58,1,0,1
"2017-04-07 10:16:22,843",b381,9,91350,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03da8772,174,15,1,0,0
"2017-04-07 10:16:22,845",c280,9,91350,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03da8772,194,0,1,0,0
"2017-04-07 10:16:22,846",1162,9,91350,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03da8772,189,15,1,0,0
"2017-04-07 10:16:22,846",b868,9,91350,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03da8772,188,226,1,1,0
"2017-04-07 10:16:23,956",1162,9,91390,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03dab868,189,15,1,0,0
"2017-04-07 10:16:23,956",b381,9,91390,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03dab868,186,15,1,0,0
"2017-04-07 10:16:23,957",c280,9,91390,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03dab868,165,0,1,0,0
"2017-04-07 10:16:23,958",8772,9,91390,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03dab868,189,65,1,0,0
"2017-04-07 10:16:25,191",b381,9,91431,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff02dc1162,182,15,1,0,0
"2017-04-07 10:16:25,194",8772,9,91431,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff02dc1162,189,65,1,0,0
"2017-04-07 10:16:25,196",b868,9,91431,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff02dc1162,189,226,1,0,0
"2017-04-07 10:16:25,549",b868,9,91443,4,4,054332ff03dab868,90,IEEE154_TYPE_DATA,93,16,054332ff03d9b381,186,140,1,0,1
"2017-04-07 10:16:27,626",8772,9,91512,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03d8c280,195,65,1,0,0
"2017-04-07 10:16:31,290",8772,9,91634,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03d9b381,174,65,1,1,0
"2017-04-07 10:16:31,292",b868,9,91634,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03d9b381,186,0,1,0,0
"2017-04-07 10:16:31,293",1162,9,91634,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03d9b381,182,15,1,0,0
"2017-04-07 10:16:32,493",8772,9,91674,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03dab868,189,65,1,1,0
"2017-04-07 10:16:32,493",c280,9,91674,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03dab868,165,0,1,0,0
"2017-04-07 10:16:32,494",b381,9,91674,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03dab868,187,64,1,0,0
"2017-04-07 10:16:32,497",1162,9,91674,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03dab868,189,15,1,0,0
"2017-04-07 10:16:33,097",b868,9,91694,4,4,054332ff03dab868,90,IEEE154_TYPE_DATA,141,16,054332ff03da8772,188,140,1,0,1
"2017-04-07 10:16:33,725",c280,9,91715,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03da8772,194,0,1,0,0
"2017-04-07 10:16:33,727",b381,9,91715,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff02dc1162,182,64,1,0,0
"2017-04-07 10:16:33,728",b868,9,91715,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff02dc1162,189,0,1,0,0
"2017-04-07 10:16:37,392",b381,9,91837,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,81,16,054332ff02dc1162,182,18,1,1,0
"2017-04-07 10:16:37,394",b868,9,91837,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,81,16,054332ff02dc1162,189,0,1,0,0
"2017-04-07 10:16:37,395",8772,9,91837,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,81,16,054332ff02dc1162,189,18,1,1,0
"2017-04-07 10:16:37,995",b868,9,91856,4,3,054332ff03da8772,89,IEEE154_TYPE_DATA,100,16,054332ff03da8772,188,58,1,0,1
"2017-04-07 10:16:39,828",b868,9,91918,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03d8c280,165,220,1,0,0
"2017-04-07 10:16:39,831",8772,9,91918,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03d8c280,195,65,1,0,0
"2017-04-07 10:16:41,452",b868,9,91972,4,3,054332ff03d9b381,89,IEEE154_TYPE_DATA,13,16,054332ff03d9b381,186,58,1,0,1
"2017-04-07 10:16:42,262",b868,9,91999,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff02dc1162,189,9,1,1,0
"2017-04-07 10:16:42,263",8772,9,91999,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff02dc1162,189,65,1,0,0
"2017-04-07 10:16:43,495",1162,9,92040,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03dab868,190,0,1,0,0
"2017-04-07 10:16:43,497",b381,9,92040,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03dab868,187,65,1,0,0
"2017-04-07 10:16:44,696",b868,9,92080,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,121,16,054332ff03d9b381,186,128,1,0,0
"2017-04-07 10:16:44,698",1162,9,92080,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,121,16,054332ff03d9b381,182,172,1,1,0
"2017-04-07 10:16:44,700",8772,9,92080,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,121,16,054332ff03d9b381,174,114,1,0,0
"2017-04-07 10:16:45,212",8772,9,92097,4,4,054332ff03dab868,70,IEEE154_TYPE_DATA,138,16,054332ff02dc1162,189,24,1,0,1
"2017-04-07 10:16:45,300",b868,9,92100,4,4,054332ff03dab868,70,IEEE154_TYPE_DATA,141,16,054332ff03da8772,188,25,1,0,1
"2017-04-07 10:16:45,660",8772,9,92111,4,3,054332ff02dc1162,89,IEEE154_TYPE_DATA,152,16,054332ff02dc1162,189,69,1,0,1
"2017-04-07 10:16:47,252",8772,9,92162,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,0,16,054332ff03dab868,189,52,1,1,0
"2017-04-07 10:16:47,253",b381,9,92162,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,0,16,054332ff03dab868,186,187,1,0,0
"2017-04-07 10:16:47,255",1162,9,92162,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,0,16,054332ff03dab868,190,172,1,0,0
"2017-04-07 10:16:47,490",b868,9,92173,4,3,054332ff02dc1162,89,IEEE154_TYPE_DATA,11,16,054332ff03da8772,188,58,1,0,1
"2017-04-07 10:16:48,365",b868,9,92202,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03d8c280,165,117,1,0,0
"2017-04-07 10:16:48,365",8772,9,92202,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03d8c280,195,65,1,0,0
"2017-04-07 10:16:48,517",8772,9,92207,4,4,054332ff03dab868,70,IEEE154_TYPE_DATA,45,16,054332ff03d8c280,194,24,1,0,1
"2017-04-07 10:16:50,649",8772,9,92278,4,3,054332ff03d8c280,89,IEEE154_TYPE_DATA,116,16,054332ff03d8c280,195,69,1,1,1
"2017-04-07 10:16:50,801",8772,9,92283,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03d9b381,174,230,1,2,0
