time,addr,asn,length,frameType,slotOffset,frequency,l2Dest,txpower,numTxAttempts,L3Src,L3Dest,L4Proto,L4SrcPort,L4DestPort,succes_rx,succes_ack,list_rx
"2017-07-20 15:33:40,146",0001,93841,45,IEEE154_TYPE_BEACON,0,17,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000001,IANA_UNDEFINED,155,0,1,0,"['0002', '000b', '000d']"
"2017-07-20 15:33:40,149",000e,93841,45,IEEE154_TYPE_BEACON,0,17,ffff92cc00000007,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,0,"['0008', '0005', '0004', '0007']"
"2017-07-20 15:33:40,291",0004,93863,45,IEEE154_TYPE_BEACON,0,22,ffff92cc0000000e,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,0,"['000f', '0008', '0007', '0006', '0005', '0003']"
"2017-07-20 15:33:40,326",000b,93863,95,IEEE154_TYPE_DATA,0,22,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000b,IANA_ICMPv6,155,0,1,0,"['0001', '000e']"
"2017-07-20 15:33:40,467",0009,93885,45,IEEE154_TYPE_BEACON,0,14,ffff92cc0000000c,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000009,IANA_UNDEFINED,155,0,1,0,"['000f', '0006', '000d']"
"2017-07-20 15:33:40,478",0002,93885,45,IEEE154_TYPE_BEACON,0,14,ffff92cc00000001,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000001,IANA_UNDEFINED,155,0,1,0,"['0005', '000c', '0003', '0008', '0007', '0001', '000e']"
"2017-07-20 15:33:40,565",0008,93896,45,IEEE154_TYPE_BEACON,0,19,ffff92cc00000002,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000008,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:33:40,571",0005,93896,45,IEEE154_TYPE_BEACON,0,19,ffff92cc00000002,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,0,"['000f', '0006']"
"2017-07-20 15:33:40,578",0002,93896,95,IEEE154_TYPE_DATA,0,19,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000002,IANA_ICMPv6,155,0,1,0,"['000c', '0009', '0001']"
"2017-07-20 15:33:40,582",0007,93896,95,IEEE154_TYPE_DATA,0,19,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000007,IANA_ICMPv6,155,0,1,0,"['0004', '0003', '000b', '000e', '000d']"
"2017-07-20 15:33:40,657",000f,93907,45,IEEE154_TYPE_BEACON,0,18,ffff92cc00000005,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000005,IANA_UNDEFINED,155,0,1,0,"['0004', '0009', '000c', '0008', '0005', '0003', '000d']"
"2017-07-20 15:33:40,784",000d,93918,45,IEEE154_TYPE_BEACON,0,20,ffff92cc0000000f,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000007,IANA_UNDEFINED,155,0,1,0,"['0009', '0008', '000f', '0007', '0005', '0001', '000e']"
"2017-07-20 15:33:40,838",0003,93929,45,IEEE154_TYPE_BEACON,0,11,ffff92cc0000000f,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000007,IANA_UNDEFINED,155,0,1,0,"['0009', '0004', '0002', '000f', '000d']"
"2017-07-20 15:33:40,926",0007,93940,45,IEEE154_TYPE_BEACON,0,26,ffff92cc0000000d,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000007,IANA_UNDEFINED,155,0,1,0,"['0002', '000f', '0009', '0008', '0005', '0004', '0003', '000b', '000e', '000d']"
"2017-07-20 15:33:41,122",000e,93962,95,IEEE154_TYPE_DATA,0,12,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000e,IANA_ICMPv6,155,0,1,0,"['0007', '0008', '0005', '0002', '000d']"
"2017-07-20 15:33:41,124",000b,93962,45,IEEE154_TYPE_BEACON,0,12,ffff92cc00000007,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000007,IANA_UNDEFINED,155,0,1,0,"['0004', '0006', '0001']"
"2017-07-20 15:33:41,195",000c,93973,45,IEEE154_TYPE_BEACON,0,15,ffff92cc0000000f,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000002,IANA_UNDEFINED,155,0,1,0,"['0006', '0005']"
"2017-07-20 15:33:41,214",0001,93973,45,IEEE154_TYPE_BEACON,0,15,ffff92cc0000000b,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000002,IANA_UNDEFINED,155,0,1,0,"['0002', '000f', '000b', '000d']"
"2017-07-20 15:33:41,308",000e,93984,45,IEEE154_TYPE_BEACON,0,16,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000e,IANA_UNDEFINED,155,0,1,0,"['0007', '0009', '0008', '0002', '000b', '000d']"
"2017-07-20 15:33:41,372",0006,93995,45,IEEE154_TYPE_BEACON,0,13,ffff92cc0000000c,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,0,"['0005', '000f', '000c', '0009', '0003', '000b']"
"2017-07-20 15:33:41,378",0004,93995,45,IEEE154_TYPE_BEACON,0,13,ffff92cc0000000b,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000007,IANA_UNDEFINED,155,0,1,0,"['0008', '0007', '000e']"
"2017-07-20 15:33:41,539",0006,94017,95,IEEE154_TYPE_DATA,0,17,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000006,IANA_ICMPv6,155,0,1,0,"['000c', '0005', '0004', '0009', '000b']"
"2017-07-20 15:33:41,628",0002,94028,45,IEEE154_TYPE_BEACON,0,24,ffff92cc0000000e,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000e,IANA_UNDEFINED,155,0,1,0,"['000c', '0001']"
"2017-07-20 15:33:41,636",000f,94028,45,IEEE154_TYPE_BEACON,0,24,ffff92cc00000006,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000005,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:33:41,641",0008,94028,45,IEEE154_TYPE_BEACON,0,24,ffff92cc00000004,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000e,IANA_UNDEFINED,155,0,1,0,"['0005', '0006', '0004', '000b', '000e']"
"2017-07-20 15:33:41,643",0009,94028,45,IEEE154_TYPE_BEACON,0,24,ffff92cc00000006,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000006,IANA_UNDEFINED,155,0,1,0,"['0007', '0003', '000d']"
"2017-07-20 15:33:41,718",0005,94039,45,IEEE154_TYPE_BEACON,0,22,ffff92cc00000008,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000006,IANA_UNDEFINED,155,0,1,0,"['000c', '0007', '0004', '000d']"
"2017-07-20 15:33:41,734",0003,94039,95,IEEE154_TYPE_DATA,0,22,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000003,IANA_ICMPv6,155,0,1,0,"['000f', '0008', '0006', '0002', '0009']"
"2017-07-20 15:33:41,853",000d,94050,45,IEEE154_TYPE_BEACON,0,23,ffff92cc00000005,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000e,IANA_UNDEFINED,155,0,1,0,"['0009', '0008', '0007', '0005', '0004', '0001', '000e']"
"2017-07-20 15:33:41,909",0007,94061,45,IEEE154_TYPE_BEACON,0,14,ffff92cc0000000d,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000e,IANA_UNDEFINED,155,0,1,0,"['0008', '0009', '0005', '0004', '0002', '000b', '000e', '000d']"
"2017-07-20 15:33:41,998",0003,94072,45,IEEE154_TYPE_BEACON,0,19,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000003,IANA_UNDEFINED,155,0,1,0,"['0004', '000f', '0009', '0008', '0002', '000d']"
"2017-07-20 15:33:42,082",0009,94083,95,IEEE154_TYPE_DATA,0,18,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000009,IANA_ICMPv6,155,0,1,0,"['0007', '0006', '000f', '0002', '0003', '000e', '000d']"
"2017-07-20 15:33:42,113",000b,94083,45,IEEE154_TYPE_BEACON,0,18,ffff92cc00000007,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000006,IANA_UNDEFINED,155,0,1,0,"['0008', '0001']"
"2017-07-20 15:33:42,328",000c,94116,45,IEEE154_TYPE_BEACON,0,26,ffff92cc00000005,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000006,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:33:42,341",0004,94116,45,IEEE154_TYPE_BEACON,0,26,ffff92cc00000003,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000006,IANA_UNDEFINED,155,0,1,0,"['000f', '0006', '0005', '0003']"
"2017-07-20 15:33:42,364",0001,94116,45,IEEE154_TYPE_BEACON,0,26,ffff92cc0000000b,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000002,IANA_UNDEFINED,155,0,1,0,"['0002', '0009', '000b', '000d']"
"2017-07-20 15:33:42,366",000e,94116,45,IEEE154_TYPE_BEACON,0,26,ffff92cc00000009,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000009,IANA_UNDEFINED,155,0,1,0,"['0008', '0007']"
"2017-07-20 15:33:42,436",0006,94127,45,IEEE154_TYPE_BEACON,0,21,ffff92cc00000004,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000009,IANA_UNDEFINED,155,0,1,0,"['000f', '000c', '0005', '0004', '0003', '000b']"
"2017-07-20 15:33:42,601",0002,94149,45,IEEE154_TYPE_BEACON,0,15,ffff92cc00000001,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000009,IANA_UNDEFINED,155,0,1,0,"['000c', '0008', '0001']"
"2017-07-20 15:33:42,617",0009,94149,45,IEEE154_TYPE_BEACON,0,15,ffff92cc00000001,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000009,IANA_UNDEFINED,155,0,1,0,['000e']
"2017-07-20 15:33:42,619",0004,94149,95,IEEE154_TYPE_DATA,0,15,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000004,IANA_ICMPv6,155,0,1,0,"['000f', '0003', '0007', '0005', '0006', '000d']"
"2017-07-20 15:33:42,703",000f,94160,45,IEEE154_TYPE_BEACON,0,16,ffff92cc00000004,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000004,IANA_UNDEFINED,155,0,1,0,"['000c', '0009', '0006']"
"2017-07-20 15:33:42,713",0008,94160,45,IEEE154_TYPE_BEACON,0,16,ffff92cc0000000e,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000003,IANA_UNDEFINED,155,0,1,0,"['0005', '0003', '0007', '0002', '0004', '000e', '000d']"
"2017-07-20 15:33:42,801",0005,94171,45,IEEE154_TYPE_BEACON,0,13,ffff92cc00000008,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000004,IANA_UNDEFINED,155,0,1,0,"['0007', '0002']"
"2017-07-20 15:33:42,812",000f,94171,95,IEEE154_TYPE_DATA,0,13,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000f,IANA_ICMPv6,155,0,1,0,"['0006', '000c', '0008', '0004', '0009', '0003', '000d']"
"2017-07-20 15:33:42,925",000d,94182,45,IEEE154_TYPE_BEACON,0,25,ffff92cc0000000f,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000f,IANA_UNDEFINED,155,0,1,0,"['0005', '0009', '0008', '0007', '0003', '0001', '000e']"
"2017-07-20 15:33:43,058",0003,94204,45,IEEE154_TYPE_BEACON,0,24,ffff92cc0000000d,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000f,IANA_UNDEFINED,155,0,1,0,"['000f', '0006', '0002', '0009']"
"2017-07-20 15:33:43,148",0007,94215,45,IEEE154_TYPE_BEACON,0,22,ffff92cc0000000d,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000004,IANA_UNDEFINED,155,0,1,0,"['0004', '0009', '0008', '0005', '0003', '0002', '000e', '000d']"
"2017-07-20 15:33:43,175",000b,94215,45,IEEE154_TYPE_BEACON,0,22,ffff92cc00000006,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000006,IANA_UNDEFINED,155,0,1,0,"['000c', '0006', '0001']"
"2017-07-20 15:33:43,239",0005,94226,95,IEEE154_TYPE_DATA,0,23,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000005,IANA_ICMPv6,155,0,1,0,"['000f', '000c', '0008', '0007', '0006', '0004', '0002', '000e', '000d']"
"2017-07-20 15:33:43,404",0004,94248,45,IEEE154_TYPE_BEACON,0,19,ffff92cc00000005,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000005,IANA_UNDEFINED,155,0,1,0,"['0006', '0005', '000f', '0008', '0007']"
"2017-07-20 15:33:43,407",000c,94248,45,IEEE154_TYPE_BEACON,0,19,ffff92cc00000005,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000005,IANA_UNDEFINED,155,0,1,0,['0009']
"2017-07-20 15:33:43,435",0001,94248,45,IEEE154_TYPE_BEACON,0,19,ffff92cc0000000b,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000002,IANA_UNDEFINED,155,0,1,0,"['0002', '000b', '000e', '000d']"
"2017-07-20 15:33:43,531",000e,94259,45,IEEE154_TYPE_BEACON,0,18,ffff92cc00000001,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000005,IANA_UNDEFINED,155,0,1,0,['0002']
"2017-07-20 15:33:43,539",000d,94259,95,IEEE154_TYPE_DATA,0,18,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000d,IANA_ICMPv6,155,0,1,0,"['0008', '0007', '000f', '0009', '0001']"
"2017-07-20 15:33:43,594",0008,94270,45,IEEE154_TYPE_BEACON,0,20,ffff92cc0000000d,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000d,IANA_UNDEFINED,155,0,1,0,"['0007', '000f', '0005', '0004', '0003', '0002', '000e', '000d']"
"2017-07-20 15:33:43,692",0002,94281,45,IEEE154_TYPE_BEACON,0,11,ffff92cc00000008,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000005,IANA_UNDEFINED,155,0,1,0,['0007']
"2017-07-20 15:33:43,698",0009,94281,45,IEEE154_TYPE_BEACON,0,11,ffff92cc0000000d,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000d,IANA_UNDEFINED,155,0,1,0,"['0003', '000f', '0001', '000e', '000d']"
"2017-07-20 15:33:43,702",0006,94281,45,IEEE154_TYPE_BEACON,0,11,ffff92cc00000004,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000005,IANA_UNDEFINED,155,0,1,0,"['0005', '000c', '0008', '0004', '000b']"
"2017-07-20 15:33:43,796",000f,94292,45,IEEE154_TYPE_BEACON,0,26,ffff92cc00000009,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000d,IANA_UNDEFINED,155,0,1,0,"['0005', '0009', '0008', '0006', '0004', '0003', '000d']"
"2017-07-20 15:33:43,888",0005,94303,45,IEEE154_TYPE_BEACON,0,21,ffff92cc0000000f,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000005,IANA_UNDEFINED,155,0,1,0,"['000c', '0004', '000f', '0007', '0002', '000d']"
"2017-07-20 15:33:43,998",000d,94314,45,IEEE154_TYPE_BEACON,0,12,ffff92cc00000005,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000d,IANA_UNDEFINED,155,0,1,0,"['0009', '0008', '0007', '0001', '000e']"
"2017-07-20 15:33:44,133",0003,94336,45,IEEE154_TYPE_BEACON,0,16,ffff92cc0000000f,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000f,IANA_UNDEFINED,155,0,1,0,"['0008', '0006', '000f', '0009', '0002']"
"2017-07-20 15:33:44,227",0007,94347,45,IEEE154_TYPE_BEACON,0,13,ffff92cc0000000d,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000d,IANA_UNDEFINED,155,0,1,0,"['0003', '0009']"
"2017-07-20 15:33:44,231",0008,94347,95,IEEE154_TYPE_DATA,0,13,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000008,IANA_ICMPv6,155,0,1,0,"['0005', '0004', '0002', '000f', '000e', '000d']"
"2017-07-20 15:33:44,250",000b,94347,45,IEEE154_TYPE_BEACON,0,13,ffff92cc00000006,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000006,IANA_UNDEFINED,155,0,1,0,"['0006', '0001']"
"2017-07-20 15:33:44,389",000c,94369,95,IEEE154_TYPE_DATA,0,17,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000c,IANA_ICMPv6,155,0,1,0,"['000f', '0009', '0006', '0005', '0002']"
"2017-07-20 15:33:44,477",000c,94380,45,IEEE154_TYPE_BEACON,0,24,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000c,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:33:44,489",0004,94380,45,IEEE154_TYPE_BEACON,0,24,ffff92cc00000008,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,0,"['0006', '0005', '0007']"
"2017-07-20 15:33:44,504",0001,94380,45,IEEE154_TYPE_BEACON,0,24,ffff92cc0000000b,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000d,IANA_UNDEFINED,155,0,1,0,"['000f', '0002', '000b', '000e', '000d']"
"2017-07-20 15:33:44,596",000e,94391,45,IEEE154_TYPE_BEACON,0,22,ffff92cc00000001,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,0,"['0007', '0008', '0002', '0001', '000d']"
"2017-07-20 15:33:44,738",0009,94413,45,IEEE154_TYPE_BEACON,0,14,ffff92cc0000000c,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000c,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:33:44,746",0008,94413,45,IEEE154_TYPE_BEACON,0,14,ffff92cc0000000e,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,0,"['0003', '000f', '0002', '0007', '000e', '000d']"
"2017-07-20 15:33:44,756",0006,94413,45,IEEE154_TYPE_BEACON,0,14,ffff92cc00000004,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000c,IANA_UNDEFINED,155,0,1,0,"['000c', '0005', '0004', '000b']"
"2017-07-20 15:33:44,839",0002,94424,45,IEEE154_TYPE_BEACON,0,19,ffff92cc00000008,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000c,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:33:44,848",0005,94424,45,IEEE154_TYPE_BEACON,0,19,ffff92cc00000006,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000c,IANA_UNDEFINED,155,0,1,0,"['0007', '0006', '000e']"
"2017-07-20 15:33:44,852",000f,94424,45,IEEE154_TYPE_BEACON,0,19,ffff92cc00000008,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000c,IANA_UNDEFINED,155,0,1,0,"['0004', '0009', '0008', '0003', '000c', '0001', '000d']"
"2017-07-20 15:33:45,190",0001,94468,95,IEEE154_TYPE_DATA,0,26,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000001,IANA_ICMPv6,155,0,1,0,"['000f', '0002', '000b']"
"2017-07-20 15:33:45,202",000d,94468,45,IEEE154_TYPE_BEACON,0,26,ffff92cc0000000f,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,0,"['0003', '0008', '0007', '0009', '0005', '0004', '000e']"
"2017-07-20 15:33:45,260",0003,94479,45,IEEE154_TYPE_BEACON,0,21,ffff92cc0000000d,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000f,IANA_UNDEFINED,155,0,1,0,"['0008', '000f', '0009']"
"2017-07-20 15:33:45,279",0007,94479,45,IEEE154_TYPE_BEACON,0,21,ffff92cc0000000d,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000d,IANA_UNDEFINED,155,0,1,0,"['0004', '0002', '0005', '000e', '000b', '000d']"
"2017-07-20 15:33:45,385",000b,94490,45,IEEE154_TYPE_BEACON,0,12,ffff92cc00000007,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000001,IANA_UNDEFINED,155,0,1,0,"['000c', '0007', '0006', '0003', '0001']"
"2017-07-20 15:33:45,526",0004,94512,45,IEEE154_TYPE_BEACON,0,16,ffff92cc00000007,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,0,"['0005', '000f', '0008', '0007', '0006', '000e']"
"2017-07-20 15:33:45,555",0001,94512,45,IEEE154_TYPE_BEACON,0,16,ffff92cc0000000b,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000001,IANA_UNDEFINED,155,0,1,0,"['000c', '0002', '000b', '000d']"
"2017-07-20 15:33:45,624",000c,94523,45,IEEE154_TYPE_BEACON,0,13,ffff92cc00000001,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000c,IANA_UNDEFINED,155,0,1,0,"['000f', '0009', '0006', '0005', '0001', '000b']"
"2017-07-20 15:33:45,659",000e,94523,45,IEEE154_TYPE_BEACON,0,13,ffff92cc00000004,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,0,"['0002', '0008', '0007', '0004', '000d']"
"2017-07-20 15:33:45,728",0009,94534,45,IEEE154_TYPE_BEACON,0,25,ffff92cc0000000c,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000c,IANA_UNDEFINED,155,0,1,0,"['0002', '000f', '0003', '0001', '000d']"
"2017-07-20 15:33:45,751",000b,94534,95,IEEE154_TYPE_DATA,0,25,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000b,IANA_ICMPv6,155,0,1,0,"['0007', '000c', '0008', '0006']"
"2017-07-20 15:33:45,823",0008,94545,45,IEEE154_TYPE_BEACON,0,17,ffff92cc0000000b,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000b,IANA_UNDEFINED,155,0,1,0,"['0002', '000f', '0005', '0004', '000e', '000d']"
"2017-07-20 15:33:45,910",0005,94556,45,IEEE154_TYPE_BEACON,0,24,ffff92cc00000008,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000c,IANA_UNDEFINED,155,0,1,0,"['0008', '000e']"
"2017-07-20 15:33:45,918",0006,94556,45,IEEE154_TYPE_BEACON,0,24,ffff92cc0000000b,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000b,IANA_UNDEFINED,155,0,1,0,"['0009', '000c', '0004', '000f', '000b']"
"2017-07-20 15:33:45,920",0002,94556,95,IEEE154_TYPE_DATA,0,24,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000002,IANA_ICMPv6,155,0,1,0,"['0003', '0001']"
"2017-07-20 15:33:45,926",0007,94556,95,IEEE154_TYPE_DATA,0,24,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000007,IANA_ICMPv6,155,0,1,0,['000d']
"2017-07-20 15:33:46,008",0002,94567,45,IEEE154_TYPE_BEACON,0,22,ffff92cc00000008,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000001,IANA_UNDEFINED,155,0,1,0,"['0007', '000e', '0001']"
"2017-07-20 15:33:46,019",000f,94567,45,IEEE154_TYPE_BEACON,0,22,ffff92cc00000008,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000001,IANA_UNDEFINED,155,0,1,0,"['0005', '0008', '000c', '0009', '0003', '0006', '000d']"
"2017-07-20 15:33:46,281",000d,94600,45,IEEE154_TYPE_BEACON,0,19,ffff92cc0000000f,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000007,IANA_UNDEFINED,155,0,1,0,"['0009', '0007', '0008', '0005', '0003', '0001', '000e']"
"2017-07-20 15:33:46,340",0007,94611,45,IEEE154_TYPE_BEACON,0,18,ffff92cc0000000d,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000007,IANA_UNDEFINED,155,0,1,0,"['0002', '0003', '000f', '0009', '0005', '0004', '000b', '000e', '000d']"
"2017-07-20 15:33:46,426",0003,94622,45,IEEE154_TYPE_BEACON,0,20,ffff92cc00000007,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000002,IANA_UNDEFINED,155,0,1,0,"['000f', '0009', '0007', '0006', '0002']"
"2017-07-20 15:33:46,617",0001,94644,45,IEEE154_TYPE_BEACON,0,26,ffff92cc0000000d,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000002,IANA_UNDEFINED,155,0,1,0,"['000f', '000c', '0002', '000d']"
"2017-07-20 15:33:46,619",000e,94644,95,IEEE154_TYPE_DATA,0,26,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000e,IANA_ICMPv6,155,0,1,0,"['0004', '0007', '0008']"
"2017-07-20 15:33:46,621",000b,94644,45,IEEE154_TYPE_BEACON,0,26,ffff92cc00000007,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000b,IANA_UNDEFINED,155,0,1,0,['0006']
"2017-07-20 15:33:46,687",000c,94655,45,IEEE154_TYPE_BEACON,0,21,ffff92cc00000001,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000b,IANA_UNDEFINED,155,0,1,0,"['0002', '0001']"
"2017-07-20 15:33:46,698",0004,94655,45,IEEE154_TYPE_BEACON,0,21,ffff92cc0000000e,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000e,IANA_UNDEFINED,155,0,1,0,"['000f', '0006', '0005', '0008', '0007', '000b']"
"2017-07-20 15:33:46,807",000e,94666,45,IEEE154_TYPE_BEACON,0,12,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000e,IANA_UNDEFINED,155,0,1,0,"['0008', '0007', '0005', '0002', '0001', '000d']"
"2017-07-20 15:33:46,871",0002,94677,45,IEEE154_TYPE_BEACON,0,15,ffff92cc0000000e,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000001,IANA_UNDEFINED,155,0,1,0,"['0008', '0005', '0004', '000e']"
"2017-07-20 15:33:46,892",0009,94677,45,IEEE154_TYPE_BEACON,0,15,ffff92cc00000003,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000c,IANA_UNDEFINED,155,0,1,0,"['000c', '0007', '0003', '000f', '0006', '0001', '000d']"
"2017-07-20 15:33:46,971",000f,94688,45,IEEE154_TYPE_BEACON,0,16,ffff92cc00000009,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000001,IANA_UNDEFINED,155,0,1,0,['0001']
"2017-07-20 15:33:46,984",0008,94688,45,IEEE154_TYPE_BEACON,0,16,ffff92cc00000002,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000e,IANA_UNDEFINED,155,0,1,0,"['0007', '0005', '0003', '0002', '000e', '000d']"
